<mfield>
       <description name="meic_det1_sol_field_cylinder" factory="ASCII" comment="meic_det1_sol_field_cylinder"/>
       <symmetry type="cylindrical-z" format="map" integration="RungeKutta" minStep="1*mm"/>
       <map>
               <coordinate> 
                       <first  name="transverse" npoints="26"   min="0"  max="2500"  units="mm"/>
                       <second name="longitudinal"   npoints="201"  min="-10000" max="10000"  units="mm"/>
               </coordinate>
               <field unit="T"/>
               <interpolation type="none"/>
               <shift z="50" units="cm"/>
       </map>
</mfield>
0.0	-10000.0	0	0.112404
0.0	-9900.0	0	0.115794
0.0	-9800.0	0	0.119363
0.0	-9700.0	0	0.123026
0.0	-9600.0	0	0.126876
0.0	-9500.0	0	0.130887
0.0	-9400.0	0	0.135004
0.0	-9300.0	0	0.139392
0.0	-9200.0	0	0.143914
0.0	-9100.0	0	0.148606
0.0	-9000.0	0	0.153577
0.0	-8900.0	0	0.158689
0.0	-8800.0	0	0.164071
0.0	-8700.0	0	0.169709
0.0	-8600.0	0	0.175507
0.0	-8500.0	0	0.181705
0.0	-8400.0	0	0.188121
0.0	-8300.0	0	0.194783
0.0	-8200.0	0	0.201889
0.0	-8100.0	0	0.209214
0.0	-8000.0	0	0.216938
0.0	-7900.0	0	0.225079
0.0	-7800.0	0	0.233472
0.0	-7700.0	0	0.242468
0.0	-7600.0	0	0.251829
0.0	-7500.0	0	0.261555
0.0	-7400.0	0	0.272006
0.0	-7300.0	0	0.282808
0.0	-7200.0	0	0.294216
0.0	-7100.0	0	0.306319
0.0	-7000.0	0	0.318829
0.0	-6900.0	0	0.332271
0.0	-6800.0	0	0.346338
0.0	-6700.0	0	0.360956
0.0	-6600.0	0	0.376789
0.0	-6500.0	0	0.393194
0.0	-6400.0	0	0.410537
0.0	-6300.0	0	0.429063
0.0	-6200.0	0	0.448254
0.0	-6100.0	0	0.468914
0.0	-6000.0	0	0.490653
0.0	-5900.0	0	0.513232
0.0	-5800.0	0	0.53786
0.0	-5700.0	0	0.563427
0.0	-5600.0	0	0.590451
0.0	-5500.0	0	0.619477
0.0	-5400.0	0	0.64959
0.0	-5300.0	0	0.681988
0.0	-5200.0	0	0.716212
0.0	-5100.0	0	0.751687
0.0	-5000.0	0	0.790518
0.0	-4900.0	0	0.830828
0.0	-4800.0	0	0.873301
0.0	-4700.0	0	0.91897
0.0	-4600.0	0	0.966297
0.0	-4500.0	0	1.01692
0.0	-4400.0	0	1.07033
0.0	-4300.0	0	1.12557
0.0	-4200.0	0	1.18537
0.0	-4100.0	0	1.2473
0.0	-4000.0	0	1.31197
0.0	-3900.0	0	1.38083
0.0	-3800.0	0	1.45171
0.0	-3700.0	0	1.52631
0.0	-3600.0	0	1.60407
0.0	-3500.0	0	1.68378
0.0	-3400.0	0	1.76775
0.0	-3300.0	0	1.85364
0.0	-3200.0	0	1.94171
0.0	-3100.0	0	2.03281
0.0	-3000.0	0	2.12509
0.0	-2900.0	0	2.2193
0.0	-2800.0	0	2.31468
0.0	-2700.0	0	2.41066
0.0	-2600.0	0	2.50721
0.0	-2500.0	0	2.60351
0.0	-2400.0	0	2.69955
0.0	-2300.0	0	2.79406
0.0	-2200.0	0	2.88751
0.0	-2100.0	0	2.97901
0.0	-2000.0	0	3.06769
0.0	-1900.0	0	3.15465
0.0	-1800.0	0	3.23736
0.0	-1700.0	0	3.31705
0.0	-1600.0	0	3.39408
0.0	-1500.0	0	3.46517
0.0	-1400.0	0	3.53353
0.0	-1300.0	0	3.59741
0.0	-1200.0	0	3.65591
0.0	-1100.0	0	3.71146
0.0	-1000.0	0	3.76077
0.0	-900.0	0	3.80583
0.0	-800.0	0	3.8476
0.0	-700.0	0	3.88201
0.0	-600.0	0	3.91332
0.0	-500.0	0	3.93987
0.0	-400.0	0	3.96048
0.0	-300.0	0	3.978
0.0	-200.0	0	3.98936
0.0	-100.0	0	3.99621
0.0	0.0	0	4
0.0	100.0	0	3.99621
0.0	200.0	0	3.98936
0.0	300.0	0	3.978
0.0	400.0	0	3.96048
0.0	500.0	0	3.93987
0.0	600.0	0	3.91332
0.0	700.0	0	3.88201
0.0	800.0	0	3.8476
0.0	900.0	0	3.80583
0.0	1000.0	0	3.76077
0.0	1100.0	0	3.71146
0.0	1200.0	0	3.65591
0.0	1300.0	0	3.59741
0.0	1400.0	0	3.53353
0.0	1500.0	0	3.46517
0.0	1600.0	0	3.39408
0.0	1700.0	0	3.31705
0.0	1800.0	0	3.23736
0.0	1900.0	0	3.15465
0.0	2000.0	0	3.06769
0.0	2100.0	0	2.97901
0.0	2200.0	0	2.88751
0.0	2300.0	0	2.79406
0.0	2400.0	0	2.69955
0.0	2500.0	0	2.60351
0.0	2600.0	0	2.50721
0.0	2700.0	0	2.41066
0.0	2800.0	0	2.31468
0.0	2900.0	0	2.2193
0.0	3000.0	0	2.12509
0.0	3100.0	0	2.03281
0.0	3200.0	0	1.94171
0.0	3300.0	0	1.85364
0.0	3400.0	0	1.76775
0.0	3500.0	0	1.68378
0.0	3600.0	0	1.60407
0.0	3700.0	0	1.52631
0.0	3800.0	0	1.45171
0.0	3900.0	0	1.38083
