<mfield>
       <description name="hps_pair_spectrometer" factory="ASCII" comment="CLAS pair spectrometer"/>
       <symmetry type="dipole-y" format="map" integration="RungeKutta" minStep="1*mm"/>
       <map>
               <coordinate> 
                       <first  name="longitudinal"  npoints="601"  min="-150" max="150" units="cm"/>
                       <second name="transverse"    npoints="51"   min="-25"  max="25"  units="cm"/>
               </coordinate>
               <field unit="gauss"/>
               <interpolation type="none"/>
			   <shift x="12.1" units="cm"/>
			   <shift z="45.72" units="cm"/>

       </map>
</mfield>

-148.5	10	-18.2947751
-148.5	11	-18.2422967
-148.5	12	-18.1848569
-148.5	13	-18.1228541
-148.5	14	-18.0561957
-148.5	15	-17.9849088
-148.5	16	-17.9093651
-148.5	17	-17.8291071
-148.5	18	-17.7448748
-148.5	19	-17.6561616
-148.5	20	-17.5635426
-148.5	21	-17.4668317
-148.5	22	-17.3662553
-148.5	23	-17.2619119
-148.5	24	-17.1532474
-148.5	25	-17.0414322
-148	-25	-17.2753063
-148	-24	-17.3894416
-148	-23	-17.5003609
-148	-22	-17.6070362
-148	-21	-17.7098933
-148	-20	-17.8087154
-148	-19	-17.9034727
-148	-18	-17.9940863
-148	-17	-18.0802714
-148	-16	-18.1622425
-148	-15	-18.2395509
-148	-14	-18.3123930
-148	-13	-18.3805628
-148	-12	-18.4439640
-148	-11	-18.5026468
-148	-10	-18.5563335
-148	-9	-18.6051837
-148	-8	-18.6489397
-148	-7	-18.6877839
-148	-6	-18.7214382
-148	-5	-18.7500573
-148	-4	-18.7735089
-148	-3	-18.7917095
-148	-2	-18.8048106
-148	-1	-18.8126366
-148	0	-18.8152604
-148	1	-18.8126366
-148	2	-18.8048106
-148	3	-18.7917095
-148	4	-18.7735089
-148	5	-18.7500573
-148	6	-18.7214382
-148	7	-18.6877839
-148	8	-18.6489397
-148	9	-18.6051837
-148	10	-18.5563335
-148	11	-18.5026468
-148	12	-18.4439640
-148	13	-18.3805628
-148	14	-18.3123930
-148	15	-18.2395509
-148	16	-18.1622425
-148	17	-18.0802714
-148	18	-17.9940863
-148	19	-17.9034727
-148	20	-17.8087154
-148	21	-17.7098933
-148	22	-17.6070362
-148	23	-17.5003609
-148	24	-17.3894416
-148	25	-17.2753063
-147.5	-25	-17.5167534
-147.5	-24	-17.6333898
-147.5	-23	-17.7466769
-147.5	-22	-17.8558268
-147.5	-21	-17.9609880
-147.5	-20	-18.0621505
-147.5	-19	-18.1590022
