<mfield>
       <description name="hps_frascati_magnet_field2_397A" factory="ASCII" comment="Frascati Magnet for HPS configuration"/>
       <symmetry type="dipole-y" format="map" integration="RungeKutta" minStep="1*mm"/>
       <map>
               <coordinate> 
                       <first  name="longitudinal"  npoints="87"  min="-546.1" max="546.1" units="mm"/>
                       <second name="transverse"    npoints="1"   min="0"     max="0"     units="mm"/>
               </coordinate>
               <field unit="T"/>
               <interpolation type="none"/>
               <shift z="263.83" units="cm"/>
       </map>
</mfield>
-546.1	0	0.0015717
-533.4	0	0.0020661
-520.7	0	0.0025677
-508	0	0.0031922
-495.3	0	0.0037587
-482.6	0	0.0046014
-469.9	0	0.0053364
-457.2	0	0.0065158
-444.5	0	0.0080976
-431.8	0	0.0094696
-419.1	0	0.0119496
-406.4	0	0.0144976
-393.7	0	0.0183596
-381	0	0.0234991
-368.3	0	0.0297926
-355.6	0	0.0372906
-342.9	0	0.0478347
-330.2	0	0.0619151
-317.5	0	0.0788847
-304.8	0	0.1013582
-292.1	0	0.1270717
-279.4	0	0.1585337
-266.7	0	0.1937178
-254	0	0.2306624
-241.3	0	0.2729764
-228.6	0	0.3176711
-215.9	0	0.3626441
-203.2	0	0.4143641
-190.5	0	0.4628356
-177.8	0	0.5156091
-165.1	0	0.5460538
-152.4	0	0.5736662
-139.7	0	0.5868948
-127	0	0.5936643
-114.3	0	0.5926538
-101.6	0	0.5958834
-88.9	0	0.5969938
-76.2	0	0.5971938
-63.5	0	0.5971938
-50.8	0	0.5971938
-38.1	0	0.5971938
-25.4	0	0.5971938
-12.7	0	0.5971938
0	0	0.5971938
12.7	0	0.5971938
25.4	0	0.5971938
38.1	0	0.5971938
50.8	0	0.5971938
63.5	0	0.5971938
76.2	0	0.5971938
88.9	0	0.5969938
101.6	0	0.5958834
114.3	0	0.5926538
127	0	0.5936643
139.7	0	0.5868948
152.4	0	0.5736662
165.1	0	0.5460538
177.8	0	0.5156091
190.5	0	0.4628356
203.2	0	0.4143641
215.9	0	0.3626441
228.6	0	0.3176711
241.3	0	0.2729764
254	0	0.2306624
266.7	0	0.1937178
279.4	0	0.1585337
292.1	0	0.1270717
304.8	0	0.1013582
317.5	0	0.0788847
330.2	0	0.0619151
342.9	0	0.0478347
355.6	0	0.0372906
368.3	0	0.0297926
381	0	0.0234991
393.7	0	0.0183596
406.4	0	0.0144976
419.1	0	0.0119496
431.8	0	0.0094696
444.5	0	0.0080976
457.2	0	0.0065158
469.9	0	0.0053364
482.6	0	0.0046014
495.3	0	0.0037587
508	0	0.0031922
520.7	0	0.0025677
533.4	0	0.0020661
546.1	0	0.0015717
