<mfield>
       <description name="hps_frascati_magnet_field1_397A" factory="ASCII" comment="Frascati Magnet for HPS configuration"/>
       <symmetry type="dipole-y" format="map" integration="RungeKutta" minStep="1*mm"/>
       <map>
               <coordinate> 
                       <first  name="longitudinal"  npoints="87"  min="-546.1" max="546.1" units="mm"/>
                       <second name="transverse"    npoints="1"   min="0"     max="0"     units="mm"/>
               </coordinate>
               <field unit="T"/>
               <interpolation type="none"/>
               <shift z="-172.39" units="cm"/>
       </map>
</mfield>
-546.1	0	0.0015913
-533.4	0	0.0020857
-520.7	0	0.0025873
-508	0	0.0032160
-495.3	0	0.0037828
-482.6	0	0.0046362
-469.9	0	0.0053787
-457.2	0	0.0065639
-444.5	0	0.0081639
-431.8	0	0.0095449
-419.1	0	0.0120399
-406.4	0	0.0146089
-393.7	0	0.0184949
-381	0	0.0236737
-368.3	0	0.0300089
-355.6	0	0.0375579
-342.9	0	0.0482077
-330.2	0	0.0623838
-317.5	0	0.0794827
-304.8	0	0.1021306
-292.1	0	0.1280454
-279.4	0	0.1597264
-266.7	0	0.1951744
-254	0	0.2324321
-241.3	0	0.2750430
-228.6	0	0.3201171
-215.9	0	0.3653932
-203.2	0	0.4175032
-190.5	0	0.4663795
-177.8	0	0.5195467
-165.1	0	0.5502188
-152.4	0	0.5780451
-139.7	0	0.5913795
-127	0	0.5982043
-114.3	0	0.5971891
-101.6	0	0.6004438
-88.9	0	0.6015591
-76.2	0	0.6017591
-63.5	0	0.6017591
-50.8	0	0.6017591
-38.1	0	0.6017591
-25.4	0	0.6017591
-12.7	0	0.6017591
0	0	0.6017591
12.7	0	0.6017591
25.4	0	0.6017591
38.1	0	0.6017591
50.8	0	0.6017591
63.5	0	0.6017591
76.2	0	0.6017591
88.9	0	0.6015591
101.6	0	0.6004438
114.3	0	0.5971891
127	0	0.5982043
139.7	0	0.5913795
152.4	0	0.5780451
165.1	0	0.5502188
177.8	0	0.5195467
190.5	0	0.4663795
203.2	0	0.4175032
215.9	0	0.3653932
228.6	0	0.3201171
241.3	0	0.2750430
254	0	0.2324321
266.7	0	0.1951744
279.4	0	0.1597264
292.1	0	0.1280454
304.8	0	0.1021306
317.5	0	0.0794827
330.2	0	0.0623838
342.9	0	0.0482077
355.6	0	0.0375579
368.3	0	0.0300089
381	0	0.0236737
393.7	0	0.0184949
406.4	0	0.0146089
419.1	0	0.0120399
431.8	0	0.0095449
444.5	0	0.0081639
457.2	0	0.0065639
469.9	0	0.0053787
482.6	0	0.0046362
495.3	0	0.0037828
508	0	0.0032160
520.7	0	0.0025873
533.4	0	0.0020857
546.1	0	0.0015913
